"Curve Name","Curve Length (um)","Average Curvature (um-1)","Curvature Std (um-1)","X-Coordinate (um)","Y-Coordinate (um)","Point Curvature (um-1)","Point Curvature Sign","Red Intensity","Green Intensity","Blue Intensity"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04502389172315597","0.14167847137451173","0.16222341174824967","-1","107.0","107.0","107.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04502673788070679","0.14164640502929687","0.6437923975322092","-1","107.0","107.0","107.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04502958389520645","0.14161434783935548","1.1260412015858976","-1","107.0","107.0","107.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04503243026733398","0.1415822998046875","1.6089650586278441","-1","109.0","109.0","109.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.0450352774977684","0.14155026092529296","2.092558922709362","-1","109.0","109.0","109.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04503812608718872","0.14151823120117188","2.5768176936533576","-1","109.0","109.0","109.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04504097653627395","0.14148621063232422","3.061736377110882","-1","109.0","109.0","109.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045043829345703126","0.14145419921875","3.5473099663630006","-1","109.0","109.0","109.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04504668501615524","0.14142219696044922","4.033533125781667","-1","109.0","109.0","109.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045049544048309326","0.14139020385742188","4.5204007851476495","-1","109.0","109.0","109.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045052406942844396","0.14135821990966796","5.007907580441056","-1","109.0","109.0","109.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04505527420043945","0.1413262451171875","5.496048071687696","-1","109.0","109.0","109.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045058146321773525","0.14129427947998047","5.984816899047667","-1","111.0","111.0","111.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045061023807525635","0.14126232299804686","6.4742086371254794","-1","111.0","111.0","111.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045063907158374786","0.14123037567138672","6.964217484446087","-1","111.0","111.0","111.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045066796874999995","0.1411984375","7.454837920759687","-1","111.0","111.0","111.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04506969345808028","0.1411665084838867","7.946064017787528","-1","111.0","111.0","111.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04507259740829467","0.14113458862304687","8.437889930009423","-1","111.0","111.0","111.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04507550922632217","0.14110267791748046","8.930309644567952","-1","111.0","111.0","111.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04507842941284179","0.1410707763671875","9.42331699617448","-1","111.0","111.0","111.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045081358468532555","0.14103888397216796","9.916905726283634","-1","111.0","111.0","111.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045084296894073485","0.14100700073242187","10.411069570743726","-1","111.0","111.0","111.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04508724519014358","0.14097512664794923","10.905801857921938","-1","122.0","122.0","122.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045090203857421865","0.14094326171875","11.401096046396496","-1","122.0","122.0","122.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04509317339658737","0.1409114059448242","11.896945304087255","-1","122.0","122.0","122.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045096154308319085","0.14087955932617188","12.393342686075808","-1","122.0","122.0","122.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045099147093296044","0.14084772186279296","12.890281044424379","-1","122.0","122.0","122.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04510215225219726","0.1408158935546875","13.387753248723644","-1","122.0","122.0","122.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04510517028570175","0.14078407440185547","13.8857517375416","-1","122.0","122.0","122.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045108201694488516","0.14075226440429686","14.384268965301207","-1","122.0","122.0","122.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.0451112469792366","0.1407204635620117","14.883297149692552","-1","122.0","122.0","122.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04511430664062499","0.140688671875","15.38282828426167","-1","131.0","131.0","131.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04511738117933272","0.1406568893432617","15.882854198791698","-1","131.0","131.0","131.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04512047109603881","0.1406251159667969","16.383366650925822","-1","131.0","131.0","131.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04512357689142227","0.14059335174560547","16.884356915470175","-1","131.0","131.0","131.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.0451266990661621","0.1405615966796875","17.385816326688648","-1","131.0","131.0","131.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04512983812093734","0.14052985076904298","17.88773586516127","-1","131.0","131.0","131.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045132994556427","0.14049811401367188","18.3901063145379","-1","131.0","131.0","131.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04513616887331008","0.14046638641357423","18.892918192649294","-1","131.0","131.0","131.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04513936157226562","0.14043466796875","19.39616196288093","-1","131.0","131.0","131.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04514257315397262","0.14040295867919922","19.899827581733835","-1","131.0","131.0","131.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045145804119110094","0.14037125854492188","20.403904952840964","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04514905496835708","0.14033956756591798","20.908383671947842","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045152326202392574","0.1403078857421875","21.41325303453932","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04515561832189559","0.14027621307373048","21.918502105853477","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045158931827545164","0.14024454956054688","22.42411980327456","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045162267220020286","0.14021289520263672","22.93009448924029","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04516562499999999","0.14018125","23.43641451622831","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045169005668163294","0.14014961395263673","23.943067803996204","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045172409725189204","0.14011798706054687","24.450042013339853","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04517583767175674","0.14008636932373048","24.95732446085865","-1","110.0","110.0","110.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04517929000854492","0.1400547607421875","25.464902339315753","-1","110.0","110.0","110.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04518276723623275","0.14002316131591797","25.972762262401293","-1","110.0","110.0","110.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045186269855499256","0.13999157104492188","26.480890716411114","-1","110.0","110.0","110.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045189798367023463","0.13995998992919922","26.989273814091362","-1","110.0","110.0","110.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04519335327148437","0.13992841796875","27.497897292183318","-1","110.0","110.0","110.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045196935069560996","0.13989685516357422","28.00674658562068","-1","110.0","110.0","110.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04520054426193237","0.13986530151367188","28.51580691780064","-1","110.0","110.0","110.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04520418134927749","0.13983375701904296","29.025062879439712","-1","110.0","110.0","110.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045207846832275383","0.1398022216796875","29.53449898084677","-1","110.0","110.0","110.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04521154121160507","0.13977069549560547","30.044099242513575","-1","123.0","123.0","123.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04521526498794555","0.13973917846679687","30.553847337759834","-1","123.0","123.0","123.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04521901866197585","0.13970767059326172","31.06372653985856","-1","123.0","123.0","123.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045222802734375","0.139676171875","31.573719927516013","-1","123.0","123.0","123.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04522661770582198","0.13964468231201171","32.08380993189567","-1","123.0","123.0","123.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04523046407699584","0.13961320190429688","32.5939787861521","-1","123.0","123.0","123.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04523434234857559","0.13958173065185547","33.10420828997891","-1","123.0","123.0","123.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04523825302124023","0.1395502685546875","33.61447979262709","-1","123.0","123.0","123.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045242196595668784","0.13951881561279297","34.12477428628107","-1","123.0","123.0","123.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04524617357254028","0.13948737182617188","34.63507247883414","-1","128.0","128.0","128.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04525018445253372","0.13945593719482421","35.1453543838194","-1","128.0","128.0","128.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045254229736328117","0.13942451171875","35.65559987203892","-1","128.0","128.0","128.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.0452583099246025","0.13939309539794922","36.16578825935609","-1","128.0","128.0","128.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04526242551803588","0.13936168823242187","36.67589845730415","-1","128.0","128.0","128.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04526657701730727","0.13933029022216797","37.18590891438764","-1","128.0","128.0","128.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.0452707649230957","0.1392989013671875","37.69579782728324","-1","128.0","128.0","128.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045274989736080164","0.13926752166748047","38.20554268220032","-1","128.0","128.0","128.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04527925195693969","0.13923615112304688","38.715120711597415","-1","128.0","128.0","128.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.0452835520863533","0.13920478973388672","39.224508662371974","-1","128.0","128.0","128.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045287890624999994","0.1391734375","39.73368276873975","-1","126.0","126.0","126.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045292268073558795","0.13914209442138673","40.242618858149356","-1","126.0","126.0","126.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04529668493270873","0.13911076049804688","40.75129242303438","-1","126.0","126.0","126.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04530114170312881","0.13907943572998047","41.25967820547123","-1","107.0","107.0","107.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04530563888549804","0.1390481201171875","41.76775075338832","-1","107.0","107.0","107.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04531017698049545","0.13901681365966798","42.2754840238505","-1","107.0","107.0","107.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04531475648880004","0.13898551635742187","42.78285150417438","-1","107.0","107.0","107.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04531937791109084","0.13895422821044923","43.289826185947724","-1","107.0","107.0","107.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04532404174804687","0.13892294921875","43.796380763338476","-1","107.0","107.0","107.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045328748500347134","0.13889167938232422","44.30248717401183","-1","89.0","89.0","89.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045333498668670646","0.13886041870117188","44.80811706186111","-1","89.0","89.0","89.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04533829275369644","0.13882916717529298","45.313241552464675","-1","89.0","89.0","89.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04534313125610351","0.1387979248046875","45.81783121237638","-1","89.0","89.0","89.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04534801467657088","0.13876669158935548","46.32185617591954","-1","89.0","89.0","89.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04535294351577759","0.13873546752929689","46.825286204767735","-1","89.0","89.0","89.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04535791827440261","0.13870425262451172","47.328090278964595","-1","89.0","89.0","89.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04536293945312499","0.138673046875","47.83023715671913","-1","89.0","89.0","89.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04536800755262375","0.13864185028076173","48.33169497616457","-1","89.0","89.0","89.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045373123073577874","0.13861066284179688","48.83243138615592","-1","89.0","89.0","89.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.0453782865166664","0.13857948455810548","49.3324135151861","-1","98.0","98.0","98.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04538349838256835","0.1385483154296875","49.83160817589064","-1","98.0","98.0","98.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04538875917196273","0.13851715545654297","50.32998140611658","-1","98.0","98.0","98.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045394069385528556","0.13848600463867186","50.8274989310099","-1","98.0","98.0","98.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04539942952394485","0.1384548629760742","51.3241259549595","-1","98.0","98.0","98.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04540484008789062","0.13842373046875","51.81982710384959","-1","98.0","98.0","98.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04541030157804488","0.1383926071166992","52.31456656871164","-1","98.0","98.0","98.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045415814495086665","0.13836149291992186","52.80830816791879","-1","98.0","98.0","98.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04542137933969497","0.13833038787841798","53.30101493060261","-1","98.0","98.0","98.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04542699661254882","0.1382992919921875","53.79264966312157","-1","86.0","86.0","86.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045432666814327234","0.13826820526123046","54.28317457328095","-1","86.0","86.0","86.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04543839044570922","0.13823712768554688","54.772551363345464","-1","86.0","86.0","86.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.0454441680073738","0.1382060592651367","55.26074124269938","-1","86.0","86.0","86.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04545","0.138175","55.74770511459347","-1","86.0","86.0","86.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04545588680505752","0.13814395000934598","55.66544086895928","-1","86.0","86.0","86.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04546182832717895","0.13811290988922117","55.5879000261237","-1","86.0","86.0","86.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04546782435178756","0.13808188035488128","55.51507012748131","-1","86.0","86.0","86.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045473874664306635","0.13805086212158202","55.44694030393842","-1","86.0","86.0","86.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04547997905015945","0.13801985590457916","55.38350058460734","-1","86.0","86.0","86.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04548613729476928","0.13798886241912842","55.32474261653479","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04549234918355941","0.13795788238048554","55.270658805129614","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04549861450195312","0.13792691650390623","55.221243254441475","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04550493303537368","0.1378959655046463","55.17649088036754","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04551130456924438","0.13786503009796142","55.136398177965226","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045517728888988494","0.13783411099910736","55.10096253679505","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045524205780029296","0.13780320892333983","55.070182978205395","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045530735027790065","0.1377723245859146","55.04405929424608","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04553731641769409","0.1377414587020874","55.022592958921514","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04554394973516464","0.13771061198711396","55.00578628684665","-1","106.0","106.0","106.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045550634765624994","0.13767978515624998","54.993643189508504","-1","117.0","117.0","117.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04555737129449844","0.13764897892475128","54.986168490602694","-1","117.0","117.0","117.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04556415910720825","0.13761819400787353","54.98336867593728","-1","117.0","117.0","117.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.0455709979891777","0.1375874311208725","54.98525100219245","-1","117.0","117.0","117.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045577887725830074","0.1375566909790039","54.991824472056635","-1","117.0","117.0","117.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04558482810258865","0.1375259742975235","55.00309896245655","-1","117.0","117.0","117.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04559181890487671","0.137495281791687","55.01908595424859","-1","117.0","117.0","117.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04559885991811752","0.13746461417675018","55.03979790833065","-1","117.0","117.0","117.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04560595092773437","0.13743397216796874","55.065248986349026","-1","105.0","105.0","105.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04561309171915054","0.13740335648059843","55.095454178983964","-1","105.0","105.0","105.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.0456202820777893","0.13737276782989502","55.13043026624839","-1","97.0","97.0","97.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04562752178907394","0.1373422069311142","55.17019494877366","-1","97.0","97.0","97.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04563481063842773","0.1373116744995117","55.214767620462666","-1","97.0","97.0","97.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04564214841127395","0.1372811712503433","55.2641687122992","-1","97.0","97.0","97.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04564953489303589","0.13725069789886474","55.31842041832769","-1","97.0","97.0","97.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04565696986913681","0.1372202551603317","55.37754582773738","-1","97.0","97.0","97.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045664453125","0.13718984374999998","55.44156992016398","-1","97.0","97.0","97.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04567198444604873","0.13715946438312532","55.51051866960278","-1","97.0","97.0","97.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045679563617706295","0.13712911777496337","55.58441982439361","-1","97.0","97.0","97.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045687190425395964","0.13709880464076996","55.66330225920092","-1","104.0","104.0","104.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04569486465454101","0.13706852569580077","55.74719672092984","-1","104.0","104.0","104.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045702586090564726","0.13703828165531157","55.836134958790524","-1","104.0","104.0","104.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04571035451889038","0.1370080732345581","55.930150691830306","-1","104.0","104.0","104.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04571816972494125","0.13697790114879607","56.029278758261945","-1","104.0","104.0","104.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04572603149414062","0.13694776611328124","56.133555891998206","-1","104.0","104.0","104.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04573393961191177","0.13691766884326934","56.24302006734497","-1","104.0","104.0","104.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045741893863677975","0.13688761005401612","56.357711268182854","-1","104.0","104.0","104.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045749894034862515","0.13685759046077728","56.477670578584245","-1","104.0","104.0","104.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04575793991088867","0.1368276107788086","56.60294122859314","-1","104.0","104.0","104.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045766031277179715","0.1367976717233658","56.73356770646158","-1","148.0","148.0","148.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045774167919158934","0.13676777400970458","56.869596510951","-1","148.0","148.0","148.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.0457823496222496","0.13673791835308075","57.01107556249641","-1","148.0","148.0","148.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04579057617187499","0.13670810546875","57.158054942779486","-1","148.0","148.0","148.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.0457988473534584","0.13667833607196805","57.31058601020155","-1","148.0","148.0","148.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04580716295242309","0.1366486108779907","57.46872242700632","-1","148.0","148.0","148.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.045815522754192345","0.13661893060207367","57.63251928026202","-1","148.0","148.0","148.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04582392654418945","0.13658929595947264","57.80203388469878","-1","148.0","148.0","148.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.04583237410783767","0.13655970766544342","57.977325155506115","-1","148.0","148.0","148.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.0458408652305603","0.1365301664352417","58.1584543638274","-1","148.0","148.0","148.0"
"CURVE 2","0.16909700178595932","40.01018243674096","24.35514434928106","0.0458493996977806","0.13650067298412322","58.3454842469489","-1","148.0","148.0","148.0"
